55402	2.378760	0.870357	1
50279	4.786855	0.172453	1
11674	0.000000	0.585194	2
10584	10.910725	0.824746	2
26650	0.696281	0.713314	1
14668	4.290318	0.918844	2
36473	6.018293	0.630259	3
13408	6.281120	1.442640	2
6343	4.268581	1.367238	2
43185	10.705384	1.418555	3
31313	10.191225	1.648838	3
28453	8.265222	1.424089	3
49289	3.513626	0.408691	1
68238	9.025310	0.692384	1
13779	3.224614	1.203320	2
10929	9.823198	0.594055	3
55783	0.984119	0.424325	1
44315	11.899615	1.641536	3
70160	7.554770	1.137754	1
52785	11.814199	0.284759	3
21641	8.282611	0.423775	3
3954	6.624831	0.685609	2
7264	0.957319	0.838557	2
40183	8.887711	0.208334	3
40685	10.450655	0.588344	3
59331	8.699003	0.608280	3
6519	0.000000	0.419879	2
39682	3.575955	1.392162	1
30164	11.904530	1.195540	3
31362	3.563945	0.100165	1
9800	3.971905	0.954298	2
6934	2.585645	0.463366	2
35680	10.992004	1.659033	3
49901	11.159598	1.186663	3
36024	5.570068	0.874003	3
71725	7.917049	0.678115	1
27599	12.099228	1.575635	3
21575	8.687961	0.366633	3
37716	11.476440	1.223612	3
39943	1.838767	0.759670	1
17397	10.269071	0.740153	3
71449	6.765407	1.542957	1
12110	0.000000	0.518129	2
11083	2.787383	0.558489	2
25433	3.049609	1.223984	1
38248	2.886718	0.708083	1
8135	1.972303	0.883486	2
53877	1.570757	0.158914	1
46176	11.261703	1.617064	3
71586	9.209646	0.849221	1
44493	10.544047	0.932167	3
36382	7.539709	0.353095	3
43513	12.546496	1.219454	3
35781	7.855811	1.625329	3
53336	9.698269	0.434851	3
52522	2.693579	0.586852	1
25719	7.269568	1.528251	3
30556	11.867941	0.872248	3
8802	3.854369	0.174176	2
73558	7.991303	0.609832	1
36604	4.975587	0.356506	1
22844	11.788374	0.036556	3
19151	0.000000	0.078066	2
11411	2.450143	1.463040	2
15461	3.596607	0.741876	2
50101	10.576758	1.489525	3
4740	5.188938	1.004817	2
69695	9.170830	0.743486	1
4822	5.979308	1.325985	2
27491	13.339424	0.114079	3
71791	9.788412	1.468345	1
71585	14.567446	1.372749	1
35665	4.536700	0.206764	3
7966	2.210164	0.073970	2
11084	4.133773	0.798546	2
12285	0.000000	0.740817	2
42751	5.934590	1.060525	1
62148	8.987429	0.913780	1
9565	2.548985	1.568146	2
70099	9.466786	0.491323	1
13908	4.959380	0.572694	2
15040	1.982002	1.285177	2
71713	12.203384	0.991172	1
61004	5.473402	1.481897	1
66771	10.164291	1.498571	1
46132	10.918733	0.119087	3
11102	6.648024	0.583526	2
13907	6.314018	0.138426	2
56514	1.176995	0.123422	1
67328	11.909627	1.582558	1
73666	15.759393	1.039216	1
8925	0.000000	0.058756	2
20236	11.845546	0.505566	3
32699	15.503565	0.928533	3
11339	9.624595	0.918103	2
52210	9.861927	1.065308	3
13977	4.686249	1.649339	2
24435	12.484333	0.608336	3
25189	10.907778	0.471622	3
11684	1.205883	1.615922	2
33200	4.788398	1.515160	1
36301	1.131519	0.644379	1
46923	11.932279	0.260028	3
8866	3.778601	0.636320	2
62117	7.116737	0.601694	1
46023	9.456521	1.192750	3
7221	3.027190	0.509057	2
33391	9.581872	1.029308	3
33126	0.000000	1.144283	1
10196	4.359185	0.006644	2
22942	9.054942	0.338477	3
10553	5.997336	0.140185	2
38159	7.591255	0.044560	3
38712	7.599436	0.962240	3
45910	11.627612	1.477762	3
14296	6.772389	0.432070	2
30776	13.030225	1.691593	3
9547	5.204550	1.585659	2
3301	1.760931	0.919279	2
16510	1.975501	1.659919	2
55183	2.367119	1.209453	1
9592	1.727139	1.214671	2
14354	0.868693	0.681068	2
22880	1.774163	0.455328	1
10078	6.859166	1.611651	2
46674	1.990553	0.199116	1
47253	3.811266	1.294380	1
63964	9.436351	1.236484	1
31467	9.117313	1.542418	3
10584	1.667527	0.110743	2
42849	4.737789	0.319187	1
67474	11.193945	1.678690	1
5992	2.922084	1.650089	2
10077	2.210948	0.237524	2
28403	11.477157	1.549093	3
63508	7.718668	1.653014	1
49149	9.458932	0.739428	3
73505	10.649058	0.930640	1
51254	0.748473	1.274710	1
25693	4.606802	0.904127	1
69105	11.703512	0.994059	1
8994	2.069046	1.160719	2
10751	6.131389	0.866040	2
9635	3.325509	0.649803	2
12191	8.559111	0.150603	3
14971	3.180652	0.083992	2
57630	3.147238	1.652259	1
22351	9.153909	0.186823	3
10448	0.000000	1.634939	2
36775	7.846501	1.246355	3
75556	12.102204	0.219563	1
53726	3.297760	1.015607	1
7670	1.434864	0.876956	2
23521	0.355397	0.469842	1
5076	1.439643	1.093981	2
67170	6.375349	1.598422	1
9294	0.836836	0.539928	2
29501	12.470823	1.619314	3
78520	18.479619	0.356539	1
24811	6.690117	0.215365	2
21128	0.000000	0.695024	2
16647	4.762154	1.105718	2
71578	12.148539	1.304995	1
53840	1.854963	0.915991	1
74476	12.185340	0.153517	1
69969	7.403736	0.509553	1
49365	0.549428	0.247260	1
74997	12.978331	1.249645	1
51455	1.669300	0.033788	1
33263	2.562434	0.235298	1
49468	10.382712	0.158974	3
26587	12.485227	1.019651	3
8881	1.392511	0.256665	2
9968	0.000000	1.005569	2
45015	8.659154	0.067879	3
50924	11.708696	1.554528	3
50474	11.323917	0.975610	3
62890	8.476729	0.286716	1
9581	0.000000	0.042370	2
44413	11.494656	0.255284	3
9798	1.435247	0.202771	2
25118	8.631868	0.205419	3
9542	6.537205	0.195360	2
40	4.647567	0.758827	2
40863	8.971907	0.371600	3
22046	0.978713	1.462017	2
40613	7.301062	1.629212	3
9162	1.069424	0.002844	2
62209	0.635109	0.047421	1
37656	1.825789	0.108550	1
74457	11.383749	1.552952	1
56141	2.411617	0.934168	1
44104	9.298381	1.010720	3
11990	5.576173	0.471349	2
8894	5.875713	0.475205	2
30521	9.130511	0.170015	3
41202	9.474032	1.288471	3
51078	1.799641	0.156043	1
45173	9.887696	0.973355	3
59875	1.325379	1.415432	1
54349	2.567695	1.404697	1
80086	18.439947	0.045642	1
3818	6.075605	0.293015	2
9395	10.806996	1.686353	3
7036	0.000000	0.744684	2
49697	5.251174	1.311537	1
8288	0.496457	0.575112	2
4779	3.934536	0.637401	2
32406	2.712247	1.265715	1
12364	3.948385	1.218065	2
27798	10.392758	1.656557	3
55915	10.262134	1.205495	3
67582	7.969924	1.135891	1
23260	3.634662	0.812510	1
4563	0.000000	0.678524	2
10899	5.706321	0.522262	2
38205	10.920348	0.311564	3
5184	1.767046	1.538972	2
45583	3.347973	0.648122	1
51286	9.469950	1.229497	3
4527	0.000000	1.620920	2
6666	0.000000	0.890918	2
22600	12.451064	0.959469	3
41101	8.233101	0.002812	3
0	6.392422	1.514620	2
75965	16.400091	1.073756	1
4929	1.047395	1.518166	2
16154	9.963616	0.755005	2
12658	1.679804	0.522794	2
14317	5.468833	1.479302	2
14134	7.231894	0.658741	2
27890	14.403393	1.314478	3
38865	14.789839	1.426010	3
70554	10.487686	0.250680	1
65078	4.995698	0.086571	1
45883	3.338503	1.442389	1
14509	4.065030	1.179529	2
18664	9.994465	0.576209	3
18652	0.293578	1.507045	2
9628	1.486542	1.426822	2
82152	13.226147	1.692996	1
13616	1.656716	1.091203	2
39070	10.473085	1.359303	3
32013	8.834089	0.841526	3
11179	0.000000	0.606754	2
39574	8.974431	0.642936	3
14747	6.338657	1.253863	2
40822	2.975198	1.256602	1
35689	6.010328	0.162057	3
74506	4.127005	1.034374	1
8585	5.768711	0.951705	2
37351	8.007610	0.560080	3
57815	1.639909	1.181022	1
29182	14.063386	0.875238	3
70080	5.412515	1.045324	1
31462	5.009656	1.010802	1
69633	8.194525	1.195867	1
9996	0.491423	1.558594	2
52752	2.560910	0.763724	1
23258	8.947347	0.880875	3
35079	4.639125	0.899698	1
73559	15.091161	0.167174	1
16165	3.657606	0.299675	2
30311	3.985169	1.662645	1
0	1.176968	0.447082	2
83039	13.012639	0.340944	1
73939	17.123175	1.408853	1
12732	5.940754	1.585102	2
9035	5.428365	0.569072	2
42895	1.152415	1.568576	1
10800	2.485743	1.613177	2
10029	4.232402	0.490524	2
43839	13.763465	0.197324	3
62619	7.912756	0.963329	1
24693	4.625406	0.673490	3
9088	13.494459	1.461064	3
38909	10.354604	1.437260	3
33505	9.452354	0.961311	3
31097	3.252512	0.954078	1
43702	0.000000	1.285401	1
33830	1.846401	0.840986	1
7780	0.000000	0.757294	2
71679	15.968718	0.336980	1
63392	11.288797	0.857032	1
33738	10.214163	1.525171	3
80712	13.242687	0.805163	1
29552	10.565487	1.418104	3
58267	2.045269	1.122442	1
27301	3.439718	1.121216	1
28032	11.782366	0.023546	3
26054	11.277154	0.900859	3
31292	10.186912	0.606496	3
66922	3.312571	1.220497	1
15293	8.691387	0.365857	3
7425	0.000000	0.796514	2
39307	7.105945	0.631139	3
48184	8.722956	0.375624	3
71260	11.866630	1.558590	1
18509	1.080396	1.414096	2
16227	9.871957	1.546022	2
15243	0.000000	1.472602	2
7318	2.524938	0.689698	2
23469	12.749502	0.899447	3
4705	1.294076	0.506565	2
12109	0.000000	0.511453	2
27667	12.475990	1.131750	3
42119	11.712609	1.545347	3
33943	11.876416	1.508085	3
9368	0.170338	0.736227	2
33741	10.778874	1.071510	3
47273	2.501885	0.123671	1
7513	1.214591	1.183773	2
74522	8.669015	1.225833	1
45470	3.423633	0.903989	1
40297	1.901602	0.682343	1
10776	2.559173	0.275096	2
29918	10.153848	0.888965	3
78378	12.272727	0.177878	1
37008	10.525086	1.156513	3
27508	3.509349	0.038679	1
28319	8.919871	1.470999	3
70139	7.769985	1.676492	1
31873	0.349703	1.407573	1
25341	7.847541	1.030251	3
43184	12.839266	1.493261	3
75822	10.782801	1.059451	1
13557	4.778313	1.400117	2
28773	9.703971	0.606751	3
25461	11.644389	1.288666	3
7640	6.616958	1.086009	2
15695	1.527182	0.941255	2
34460	8.935416	0.289138	3
10444	6.355972	1.381821	2
77814	12.237216	0.613859	1
5487	0.923562	0.049973	2
38696	10.269770	0.966813	3
36277	3.991150	0.887469	1
20913	12.288342	0.605890	3
29000	7.249548	0.324713	3
40056	4.199216	1.109374	1
7308	0.958686	0.085554	2
33524	8.433865	0.649098	3
46771	1.947977	0.728551	1
45246	5.388667	1.537393	1
11169	5.511620	1.672120	2
16463	3.628422	0.661329	2
54386	8.657153	0.322421	3
20236	0.353701	1.501276	2
28514	11.016835	1.688834	3
2199	3.669990	0.038148	2
28763	6.917734	0.788038	1
11894	3.044106	0.894686	2
37082	7.889587	1.531932	3
3491	6.905267	1.647970	2
70361	7.120611	0.717266	1
7646	0.452635	1.106483	2
11549	4.897239	1.009971	2
60689	7.260068	1.249131	1
16979	7.397144	0.486188	2
27984	2.497964	0.651851	1
7981	7.265884	1.111682	2
541	6.630142	1.356438	2
10927	5.140606	0.358994	2
18035	2.977145	0.003172	2
16197	0.000000	1.140684	2
36278	10.990233	0.174255	3
11350	0.474784	1.491023	2
10956	2.817348	1.080658	2
41946	8.060847	0.613717	3
71676	8.285816	0.968196	1
58018	3.236525	0.161787	1
13155	0.000000	0.142655	2
52346	1.965187	0.216334	1
8816	4.464286	0.044475	2
32217	4.818385	0.239060	1
39208	9.305831	1.535252	3
29019	11.440097	1.127114	3
52440	4.304245	0.786577	1
0	1.239704	0.161955	2
8015	1.465082	0.087700	2
11842	1.394449	0.126170	2
9340	5.015116	1.471671	2
51283	13.031570	0.877767	3
37134	2.403587	1.637870	1
65157	10.312713	1.641131	1
49384	7.929058	0.489307	3
477	0.000000	0.285816	2
47222	1.892017	0.236279	1
51610	0.000000	1.647880	1
68844	14.248467	1.336377	1
17980	7.627980	0.038647	3
49230	4.108853	1.660893	1
8318	3.728257	0.093048	2
31800	10.363289	0.609198	3
65056	9.720161	0.355038	1
32138	0.537046	0.695246	1
36169	8.318409	0.060282	3
67558	10.720786	0.910842	1
28304	2.226916	1.119961	1
30212	3.528143	0.728659	1
41873	11.085622	0.946538	3
36430	0.832899	0.325283	1
53670	4.125093	0.651583	1
5634	8.055331	0.256443	2
67610	14.496356	1.393655	1
34442	1.916906	1.479488	1
35196	10.459155	0.426829	3
30080	11.394449	1.544494	3
11211	0.000000	1.568226	2
32930	10.282293	0.381973	3
20334	12.747854	0.051340	3
17069	0.041338	1.316603	2
34624	1.198771	1.650157	1
31885	9.103725	0.734746	3
15719	7.698507	1.637056	2
66467	16.164707	1.586882	1
11827	6.762301	1.671245	2
10055	0.450912	1.277808	2
66280	8.359263	1.388040	1
14680	0.000000	0.723180	2
40452	9.723564	1.177098	3
56363	9.291555	1.620883	3
73567	14.358187	0.283345	1
3290	6.145906	1.688158	2
71954	13.073561	0.553884	1
11267	4.949722	0.103283	2
4310	3.751438	0.509870	2
18001	1.605260	1.612363	2
14693	0.000000	0.461987	2
11200	0.000000	0.486310	2
9915	6.123863	0.007763	2
6564	5.328846	1.267915	2
3991	0.000000	0.342123	2
22072	3.149259	1.442047	1
37053	12.694273	1.100649	3
27413	11.116104	1.086650	3
11033	0.000000	0.569832	2
80626	13.800901	0.355101	1
27114	11.847240	1.191084	3
34232	1.848342	1.141479	1
63594	7.364137	1.361826	1
27792	10.120265	0.210975	3
43394	7.428771	0.524812	3
62786	5.550622	0.761166	1
25683	8.677246	0.978341	3
11165	0.000000	0.214510	2
43735	6.852031	1.106157	3
27886	10.957713	1.312933	3
51596	5.453072	0.252109	1
7706	3.467024	0.652732	2
71629	14.295247	1.331688	1
12422	0.388938	1.281225	2
12336	0.000000	1.479031	2
19949	14.159922	1.301716	3
51413	11.608403	0.414326	3
34923	10.339063	0.962932	3
30943	11.661425	0.273873	3
6983	4.961028	0.336064	2
31895	1.521445	0.022439	1
58489	2.854010	1.540550	1
6568	1.682913	1.470719	2
56872	2.620233	0.190771	1
32709	5.558209	1.100710	1
73048	17.251405	1.143458	1
30413	11.864595	0.070141	3
10955	1.241919	0.546832	2
7857	1.009561	0.736323	2
9430	4.187465	1.616513	2
38982	7.081953	1.204706	3
30456	1.883580	0.353194	1
43081	2.189679	1.297436	1
5683	0.000000	1.058888	2
69549	13.198771	0.958670	1
6936	8.994843	1.050012	3
22743	8.253463	0.845086	3
30282	9.641190	1.425826	3
5074	7.069362	0.104910	2
30440	10.593109	0.862667	3
45499	11.890949	0.966520	3
11307	4.877561	1.370029	2
64624	9.086606	0.408589	1
25715	10.002007	0.243732	3
45031	8.957480	0.565159	3
20960	9.156597	1.336018	3
29129	8.394637	0.498143	3
24053	3.699817	0.704403	1
33825	2.189248	1.100045	1
52695	4.188671	0.425494	1
65221	9.298575	0.061280	1
30297	1.353370	1.317542	1
34321	12.645356	1.602291	3
15179	5.016846	1.518598	2
5769	0.000000	0.662570	2
31346	9.751537	0.920822	3
42509	8.382854	1.634372	3
12259	5.523562	0.353152	2
37186	1.837129	1.581614	1
6884	3.199317	1.637223	2
79011	12.779341	0.290270	1
79606	10.932353	0.222686	1
40591	9.043095	0.522043	3
32789	10.194653	1.173645	3
47805	2.078754	0.464882	1
44693	8.474922	1.539239	3
34256	10.916076	0.076982	3
81136	13.864547	1.381378	1
9167	0.000000	1.697157	2
9334	1.021351	0.583149	2
30613	8.154397	0.269729	3
38926	3.596023	0.256078	1
59506	0.879857	0.745809	1
69609	11.359587	1.432657	1
42541	8.654998	0.634033	3
68661	11.414347	1.357497	1
76403	10.377899	1.555365	1
20824	12.414536	1.350864	3
49874	3.846924	0.596097	1
10355	5.059860	0.301176	2
37863	9.429135	0.847953	3
42515	2.824018	0.349770	1
8869	3.057465	0.614127	2
27957	12.988446	0.431740	3
42346	2.358604	0.785719	1
42808	10.728126	1.265718	3
24348	6.999957	0.870776	3
42948	1.934424	1.112585	1
46038	9.177985	1.463361	3
45666	5.613502	1.208859	1
16992	4.936442	1.087525	2
8461	0.000000	0.623074	2
22619	1.876586	0.506588	1
60530	7.911722	1.307126	1
52767	9.219502	0.100116	3
53049	1.217671	0.532137	1
25710	11.859083	1.646795	3
30066	10.861460	0.418672	3
11059	1.447632	1.569411	2
56633	9.806156	0.666873	3
20264	10.201517	0.216497	3
68673	9.742070	1.675893	1
2427	0.000000	0.162441	2
18974	8.169880	0.656968	3
52148	1.741934	0.789363	1
9889	6.187829	0.253137	2
41996	2.976107	1.354888	1
10609	6.110855	1.194463	2
9041	3.752119	0.474900	2
32346	9.837640	0.687743	3
1525	0.000000	1.538540	2
47708	9.057909	0.902628	3
28739	3.322352	0.147336	1
34384	8.893660	1.062986	3
6446	5.876848	0.459939	2
72620	8.978452	0.835271	1
62088	9.450296	0.209631	3
52261	1.321602	0.242290	1
72665	7.913866	0.680313	1
10485	2.769541	1.646484	2
68302	8.902679	0.053836	1
72760	10.141174	0.539574	1
13961	3.413978	1.563728	2
38176	1.881935	1.514997	1
61787	2.092142	1.004235	1
40320	10.365018	0.207887	3
13221	13.777310	0.503197	3
6191	5.027889	0.169362	2
38347	2.765285	0.194563	1
35939	10.151320	0.679656	3
30983	3.215933	0.849111	1
18789	12.348242	1.424017	3
12981	8.771700	0.621634	3
23559	5.278087	0.250739	3
71504	11.611950	0.755677	1
75726	12.180047	0.243433	1
9846	2.255182	0.741646	2
34519	9.973690	0.171376	3
17684	1.420852	1.238407	2
10311	5.622405	0.676583	2
41730	10.526163	1.272624	3
6142	5.593942	0.914642	2
29749	0.642519	1.313839	1
64261	10.065375	0.249694	1
18282	6.207917	0.503940	2
10606	2.361294	0.845553	2
10338	1.865200	0.984881	2
10198	0.000000	0.536576	2
67883	8.511053	0.932347	1
19482	3.058995	0.073365	2
34475	9.876598	0.957613	3
39076	6.135140	1.698540	1
35408	4.557373	0.665875	1
36509	1.976363	1.460063	1
65393	10.302690	0.789038	1
16009	1.991966	1.582341	2
61158	4.325693	1.441093	1
29118	11.730022	1.123324	3
5623	0.000000	1.695400	2
43037	12.953598	0.619567	3
15281	7.263931	0.350295	2
51255	5.485115	0.848039	1
61973	11.746561	0.990274	1
30288	8.369294	0.764325	3
34825	7.180449	0.582378	3
43905	13.077553	1.091135	3
37032	8.845799	1.672589	3
18595	4.863427	0.829707	2
72650	11.946414	1.086401	1
11672	0.000000	0.587313	2
38917	10.563872	1.257640	3
46121	10.224400	0.368828	3
7107	0.000000	0.123264	2
34716	12.656645	0.559600	3
43839	9.228260	0.052123	3
40463	12.921725	0.842256	3
77901	8.405364	1.489077	1
6169	0.000000	1.352153	2
31238	10.319965	0.379512	3
32628	10.658076	0.908107	3
5963	3.990092	0.229004	2
25909	2.449535	0.177083	1
55435	4.942893	1.207791	1
49755	5.931942	1.688219	3
42335	8.690260	1.622713	3
76812	10.815166	1.518545	1
83287	14.437350	0.684605	1
70512	11.696878	1.237658	1
50244	1.221414	0.604947	1
70588	8.037682	1.425310	1
4328	3.258901	0.900398	2
14764	2.138145	0.302779	2
88223	14.220286	1.516555	1
23874	1.613155	0.052790	1
40081	11.383940	1.658076	3
7323	6.248403	1.524502	2
34746	11.874207	0.550228	3
19706	3.738040	1.528016	2
19287	9.678646	0.146279	3
13981	7.429776	0.661987	2
48753	7.074133	0.899896	3
18186	10.384747	0.772041	3
35025	10.211265	0.057065	3
4241	3.890257	1.441365	2
10938	4.322556	0.993746	2
43378	14.729023	1.178655	3
18005	3.169911	0.389828	2
76518	13.020079	1.141219	1
44027	5.994345	0.119108	3
28135	14.782826	0.349402	3
12508	2.771327	0.495436	2
46074	12.761976	1.510847	3
27956	3.112185	0.516090	1
56387	1.482574	0.913588	1
66649	11.765179	0.595370	1
23878	1.890681	1.562231	1
63917	4.728438	0.639954	1
68490	4.123027	0.252217	1
16029	1.152646	1.164644	2
20905	11.021424	0.823709	3
5987	2.226603	1.339789	2
3919	5.550091	1.010486	2
32218	8.397957	1.351211	3
42076	1.929706	0.627092	1
65845	7.143690	0.566718	1
11031	5.933602	0.567124	2
16380	4.384579	0.216116	2
8024	2.360477	1.508239	2
40850	12.758170	1.672204	3
1472	4.905823	0.813829	2
8607	4.529271	0.778067	2
21661	7.189607	0.895348	3
63002	2.314174	0.525927	1
43802	8.470293	1.611107	3
65817	8.939637	0.460521	1
12490	5.778716	1.673433	2
22327	9.408642	0.868153	3
8804	0.622023	1.180269	2
8582	2.344635	1.380958	2
27995	1.095398	0.139570	1
9053	8.829581	0.742176	2
25000	11.225962	1.003589	3
5743	4.843595	0.473056	2
13248	3.252839	0.278128	2
36650	12.813298	0.697759	3
30383	10.953924	0.735441	3
0	2.822281	1.491554	2
17725	0.000000	0.969252	2
16886	3.671059	0.448293	2
12607	3.769658	0.806580	2
27311	11.377678	1.301431	3
33536	2.534601	0.234931	1
71788	13.083357	0.856663	1
48443	12.557361	0.862811	3
37235	12.096965	0.772167	3
10942	4.761784	0.057854	2
50099	5.938170	0.689615	3
64710	9.782788	0.067023	1
35671	1.793137	0.003472	1
64182	7.672131	0.988804	1
15428	6.861820	0.522170	2
38525	9.937905	1.501309	3
9611	3.129701	0.913547	2
16774	3.439978	0.538790	2
6816	2.658431	0.378232	2
23908	9.632844	0.789523	3
15010	2.108750	0.866781	2
32007	2.355842	0.875002	1
6005	0.503579	1.475705	2
36406	11.726483	1.030985	3
46945	12.237737	0.946024	3
14274	1.094097	0.657278	2
37268	1.030941	0.757962	1
74541	12.290445	0.486398	1
36275	9.563606	0.072051	3
46335	10.988342	0.432162	3
15323	3.537389	0.268206	2
33779	4.049747	0.779722	1
71526	6.064959	1.326461	1
4531	3.780356	0.040998	2
23662	2.521635	0.831041	1
0	6.329357	0.926244	2
6141	1.191270	0.421686	2
37460	8.514206	1.428595	3
16601	10.767433	0.215965	3
35082	11.673523	0.099633	3
30998	6.411831	1.154278	3
21872	10.360833	0.030821	2
44131	2.948325	1.314715	1
77456	9.239038	0.412554	1
74409	5.873880	1.587980	1
57619	5.553251	0.448620	1
55802	10.218922	1.351152	3
6533	14.175460	0.619171	3
18657	10.421121	0.717386	3
7849	1.563175	0.522783	2
68292	7.443409	0.252508	1
5087	0.000000	1.273540	2
3860	3.723622	0.149252	2
36427	10.564471	0.656238	3
33167	12.173582	1.131867	3
4729	0.000000	0.871109	2
30720	10.094330	0.095554	3
29684	10.637844	0.402171	3
56715	0.000000	1.024905	1
52697	10.115241	1.387838	3
17546	13.330805	0.102966	3
15805	0.000000	0.275886	2
8498	0.000000	0.188844	2
42723	8.951008	0.165319	3
55716	3.277100	1.556727	1
42464	0.988185	0.827900	1
9312	3.779184	1.162926	2
12281	3.829157	0.309880	2
113	0.000000	1.173593	2
5458	4.279686	0.790699	2
49137	14.350566	0.205389	3
27479	7.889584	0.406837	3
45627	5.355834	1.532870	1
59419	1.012673	0.115331	1
18868	8.465434	1.253314	3
23696	9.426664	1.325465	3
72731	8.491507	0.012996	1
62659	2.222185	0.886069	1
47305	3.612627	0.767017	1
73756	8.854794	0.088022	1
44398	4.590207	0.937184	1
10965	0.000000	1.081763	2
8822	0.394503	0.328830	2
25874	11.883003	0.479141	3
18382	9.104891	1.198747	2
35458	7.958609	0.402741	3
40755	7.327927	1.292147	3
75672	13.367588	1.009846	1
72773	14.143029	0.752698	1
6649	3.389464	0.689000	2
85480	12.420964	0.591520	1
48470	2.146845	0.965367	1
7547	0.000000	0.368501	2
46658	3.374809	1.488935	1
35183	10.176379	0.183768	3
30817	9.236585	1.671396	3
29161	1.646029	0.274773	1
22471	1.988600	0.403354	1
17014	1.211625	1.617848	2
13391	0.678363	0.627157	2
10598	1.778285	0.980899	2
44458	9.146710	1.068779	3
33808	10.921081	1.497316	3
66943	9.756383	0.255402	1
39242	3.462076	0.502123	1
60239	12.149891	1.185864	1
22521	3.569924	1.009561	1
77086	6.792326	0.785612	1
13093	5.860959	1.467969	2
72968	7.455418	1.092968	1
49620	11.462208	1.216169	3
18064	0.602022	1.430723	2
72627	9.638543	0.827285	1
